18945	5918	4
5918	20246	1
20246	5918	4
5919	18860	1
18860	5919	4
5919	20247	1
20247	5919	4
5920	18459	1
18459	5920	4
5920	18527	1
18527	5920	4
5920	18581	1
18581	5920	4
5920	18644	1
18644	5920	4
5920	18766	1
18766	5920	4
5920	18774	1
18774	5920	4
5920	18858	1
18858	5920	4
5920	20248	1
20248	5920	4
5921	18441	1
18441	5921	4
5921	18771	1
18771	5921	4
5921	18791	1
18791	5921	4
5921	19134	1
19134	5921	4
5921	20249	1
20249	5921	4
5921	20250	1
20250	5921	4
5922	18487	1
18487	5922	4
5922	18533	1
18533	5922	4
5922	18766	1
18766	5922	4
5922	19286	1
19286	5922	4
5922	19785	1
19785	5922	4
5922	18828	1
18828	5922	4
5922	20251	1
20251	5922	4
5922	20252	1
20252	5922	4
5923	18442	1
18442	5923	4
5923	18641	1
18641	5923	4
5923	18925	1
18925	5923	4
5923	20106	1
20106	5923	4
5923	18871	1
18871	5923	4
5924	18440	1
18440	5924	4
5924	18487	1
18487	5924	4
5924	18771	1
18771	5924	4
5924	19000	1
19000	5924	4
5924	20253	1
20253	5924	4
5924	20254	1
20254	5924	4
5925	18466	1
18466	5925	4
5925	18473	1
18473	5925	4
5925	18603	1
18603	5925	4
5925	18638	1
18638	5925	4
5925	18703	1
18703	5925	4
5925	18817	1
18817	5925	4
5925	18922	1
18922	5925	4
5925	19114	1
19114	5925	4
5925	19475	1
19475	5925	4
5925	19844	1
19844	5925	4
5926	18434	1
18434	5926	4
5926	18525	1
18525	5926	4
5926	18631	1
18631	5926	4
5926	18553	1
18553	5926	4
5926	18825	1
18825	5926	4
5926	18924	1
18924	5926	4
5926	19309	1
19309	5926	4
5926	18765	1
18765	5926	4
5926	20255	1
20255	5926	4
5927	18466	1
18466	5927	4
5927	18860	1
18860	5927	4
5927	18445	1
18445	5927	4
5927	18845	1
18845	5927	4
5928	18412	1
18412	5928	4
5928	18590	1
18590	5928	4
5928	18602	1
18602	5928	4
5928	18711	1
18711	5928	4
5928	18860	1
18860	5928	4
5928	19049	1
19049	5928	4
5928	20113	1
20113	5928	4
5929	18487	1
18487	5929	4
5929	18621	1
18621	5929	4
5929	18794	1
18794	5929	4
5929	18888	1
18888	5929	4
5929	19634	1
19634	5929	4
5929	20159	1
20159	5929	4
5930	18440	1
18440	5930	4
5930	18774	1
18774	5930	4
5930	18821	1
18821	5930	4
5930	18778	1
18778	5930	4
5930	19845	1
19845	5930	4
5930	20261	1
20261	5930	4
5930	20262	1
20262	5930	4
5930	20263	1
20263	5930	4
5930	20264	1
20264	5930	4
5930	19938	1
19938	5930	4
5931	18721	1
18721	5931	4
5931	18433	1
18433	5931	4
5931	18995	1
18995	5931	4
5931	19018	1
19018	5931	4
5931	20265	1
20265	5931	4
5932	18434	1
18434	5932	4
5932	18473	1
18473	5932	4
5932	18659	1
18659	5932	4
5932	19099	1
19099	5932	4
5932	20266	1
20266	5932	4
5933	18487	1
18487	5933	4
5933	18590	1
18590	5933	4
5933	19666	1
19666	5933	4
5933	20016	1
20016	5933	4
5933	20168	1
20168	5933	4
5933	20267	1
20267	5933	4
5933	20268	1
20268	5933	4
5933	20269	1
20269	5933	4
5934	18725	1
18725	5934	4
5934	20096	1
20096	5934	4
5934	20262	1
20262	5934	4
5934	20270	1
20270	5934	4
5935	18631	1
18631	5935	4
5935	18711	1
18711	5935	4
5935	18774	1
18774	5935	4
5935	19068	1
19068	5935	4
5935	19214	1
19214	5935	4
5935	20200	1
20200	5935	4
5935	20271	1
20271	5935	4
5936	18829	1
18829	5936	4
5936	18866	1
18866	5936	4
5936	18953	1
18953	5936	4
5936	18990	1
18990	5936	4
5936	19154	1
19154	5936	4
5937	18405	1
18405	5937	4
5937	18477	1
18477	5937	4
5937	18631	1
18631	5937	4
5937	18711	1
18711	5937	4
5937	18860	1
18860	5937	4
5937	18921	1
18921	5937	4
5938	18499	1
18499	5938	4
5938	18773	1
18773	5938	4
5938	18774	1
18774	5938	4
5938	18834	1
18834	5938	4
5938	18703	1
18703	5938	4
5938	18853	1
18853	5938	4
5938	20098	1
20098	5938	4
5939	18760	1
18760	5939	4
5939	18821	1
18821	5939	4
5939	18462	1
18462	5939	4
5939	20158	1
20158	5939	4
5940	18495	1
18495	5940	4
5940	18566	1
18566	5940	4
5940	18590	1
18590	5940	4
5940	20272	1
20272	5940	4
5940	20273	1
20273	5940	4
5940	18882	1
18882	5940	4
5941	18432	1
18432	5941	4
5941	18466	1
18466	5941	4
5941	18487	1
18487	5941	4
5941	18766	1
18766	5941	4
5941	18877	1
18877	5941	4
5941	19096	1
19096	5941	4
5941	19116	1
19116	5941	4
5941	19255	1
19255	5941	4
5942	18466	1
18466	5942	4
5942	18503	1
18503	5942	4
5942	18787	1
18787	5942	4
5942	18816	1
18816	5942	4
5942	18854	1
18854	5942	4
5942	20025	1
20025	5942	4
5943	18687	1
18687	5943	4
5943	18798	1
18798	5943	4
5943	18903	1
18903	5943	4
5943	18753	1
18753	5943	4
5944	18466	1
18466	5944	4
5944	18472	1
18472	5944	4
5944	18590	1
18590	5944	4
5944	18703	1
18703	5944	4
5944	18782	1
18782	5944	4
5944	18444	1
18444	5944	4
5944	18829	1
18829	5944	4
5944	19608	1
19608	5944	4
5945	18444	1
18444	5945	4
5945	18692	1
18692	5945	4
5945	18703	1
18703	5945	4
5945	20276	1
20276	5945	4
5945	20277	1
20277	5945	4
5945	20650	1
20650	5945	4
5945	22970	1
22970	5945	4
5946	18591	1
18591	5946	4
5946	18644	1
18644	5946	4
5946	18766	1
18766	5946	4
5946	18777	1
18777	5946	4
5946	18853	1
18853	5946	4
5946	19140	1
19140	5946	4
5946	20278	1
20278	5946	4
5947	18432	1
18432	5947	4
5947	18441	1
18441	5947	4
5947	18472	1
18472	5947	4
5947	18499	1
18499	5947	4
5947	18724	1
18724	5947	4
5947	18744	1
18744	5947	4
5947	18774	1
18774	5947	4
5947	18782	1
18782	5947	4
5947	18621	1
18621	5947	4
5947	18931	1
18931	5947	4
5947	18535	1
18535	5947	4
5948	18431	1
18431	5948	4
5948	18434	1
18434	5948	4
5948	18473	1
18473	5948	4
5948	18779	1
18779	5948	4
5948	19210	1
19210	5948	4
5949	18442	1
18442	5949	4
5949	18466	1
18466	5949	4
5949	18773	1
18773	5949	4
5949	18925	1
18925	5949	4
5949	18639	1
18639	5949	4
5949	19115	1
19115	5949	4
5949	18555	1
18555	5949	4
5949	18931	1
18931	5949	4
5949	20283	1
20283	5949	4
5950	18431	1
18431	5950	4
5950	18485	1
18485	5950	4
5950	18877	1
18877	5950	4
5950	18881	1
18881	5950	4
5950	19255	1
19255	5950	4
5950	18596	1
18596	5950	4
5950	20072	1
20072	5950	4
5951	18496	1
18496	5951	4
5951	18670	1
18670	5951	4
5951	18774	1
18774	5951	4
5951	18942	1
18942	5951	4
5951	20285	1
20285	5951	4
5951	20286	1
20286	5951	4
5952	18472	1
18472	5952	4
5952	18607	1
18607	5952	4
5952	18782	1
18782	5952	4
5952	18444	1
18444	5952	4
5952	20085	1
20085	5952	4
5953	18433	1
18433	5953	4
5953	18473	1
18473	5953	4
5953	18590	1
18590	5953	4
5953	19087	1
19087	5953	4
5953	19088	1
19088	5953	4
5953	19731	1
19731	5953	4
5953	19878	1
19878	5953	4
5954	18434	1
18434	5954	4
5954	18650	1
18650	5954	4
5954	18444	1
18444	5954	4
5954	18821	1
18821	5954	4
5954	18703	1
18703	5954	4
5954	20288	1
20288	5954	4
5954	19059	1
19059	5954	4
5955	18486	1
18486	5955	4
5955	18771	1
18771	5955	4
5955	18867	1
18867	5955	4
5955	19198	1
19198	5955	4
5955	19134	1
19134	5955	4
5956	18444	1
18444	5956	4
5956	18499	1
18499	5956	4
5956	18522	1
18522	5956	4
5956	18586	1
18586	5956	4
5956	18527	1
18527	5956	4
5956	18723	1
18723	5956	4
5956	20291	1
20291	5956	4
5957	18472	1
18472	5957	4
5957	18473	1
18473	5957	4
5957	18527	1
18527	5957	4
5957	18444	1
18444	5957	4
5957	18823	1
18823	5957	4
5957	18869	1
18869	5957	4
5957	18991	1
18991	5957	4
5957	20112	1
20112	5957	4
5958	18487	1
18487	5958	4
5958	18590	1
18590	5958	4
5958	19289	1
19289	5958	4
5958	18802	1
18802	5958	4
5958	20293	1
20293	5958	4
5958	20294	1
20294	5958	4
5959	18495	1
18495	5959	4
5959	18581	1
18581	5959	4
5959	18773	1
18773	5959	4
5959	18945	1
18945	5959	4
5959	18931	1
18931	5959	4
5959	20295	1
20295	5959	4
5960	18442	1
18442	5960	4
5960	18466	1
18466	5960	4
5960	18495	1
18495	5960	4
5960	18774	1
18774	5960	4
5960	18722	1
18722	5960	4
5960	19288	1
19288	5960	4
5960	20297	1
20297	5960	4
5960	18476	1
18476	5960	4
5961	18932	1
18932	5961	4
5961	18942	1
18942	5961	4
5961	18828	1
18828	5961	4
5961	20285	1
20285	5961	4
5961	20298	1
20298	5961	4
5962	18431	1
18431	5962	4
5962	18472	1
18472	5962	4
5962	18779	1
18779	5962	4
5962	18985	1
18985	5962	4
5962	19098	1
19098	5962	4
5963	18444	1
18444	5963	4
5963	18466	1
18466	5963	4
5963	18631	1
18631	5963	4
5963	18773	1
18773	5963	4
5963	18860	1
18860	5963	4
5963	18925	1
18925	5963	4
5963	18931	1
18931	5963	4
5963	19289	1
19289	5963	4
5963	18802	1
18802	5963	4
5963	20299	1
20299	5963	4
5963	20300	1
20300	5963	4
5964	18444	1
18444	5964	4
5964	18472	1
18472	5964	4
5964	18572	1
18572	5964	4
5964	18828	1
18828	5964	4
5964	18925	1
18925	5964	4
5965	18682	1
18682	5965	4
5965	18807	1
18807	5965	4
5965	18854	1
18854	5965	4
5965	19434	1
19434	5965	4
5965	19548	1
19548	5965	4
5965	20303	1
20303	5965	4
5966	18533	1
18533	5966	4
5966	18574	1
18574	5966	4
5966	18985	1
18985	5966	4
5966	19057	1
19057	5966	4
5966	20304	1
20304	5966	4
5967	18431	1
18431	5967	4
5967	18581	1
18581	5967	4
5967	18803	1
18803	5967	4
5967	18860	1
18860	5967	4
5967	18858	1
18858	5967	4
5967	18902	1
18902	5967	4
5967	18903	1
18903	5967	4
5968	18423	1
18423	5968	4
5968	18858	1
18858	5968	4
5968	18914	1
18914	5968	4
5968	19178	1
19178	5968	4
5968	19382	1
19382	5968	4
5968	20305	1
20305	5968	4
5969	18431	1
18431	5969	4
5969	18564	1
18564	5969	4
5969	18577	1
18577	5969	4
5969	19092	1
19092	5969	4
5969	18905	1
18905	5969	4
5969	20306	1
20306	5969	4
5970	18487	1
18487	5970	4
5970	18588	1
18588	5970	4
5970	18771	1
18771	5970	4
5970	18703	1
18703	5970	4
5970	18443	1
18443	5970	4
5970	18845	1
18845	5970	4
5970	20307	1
20307	5970	4
5971	18431	1
18431	5971	4
5971	18590	1
18590	5971	4
5971	18631	1
18631	5971	4
5971	18760	1
18760	5971	4
5971	18771	1
18771	5971	4
5971	18791	1
18791	5971	4
5971	20288	1
20288	5971	4
5972	18771	1
18771	5972	4
5972	19134	1
19134	5972	4
5972	19603	1
19603	5972	4
5972	20308	1
20308	5972	4
5973	18472	1
18472	5973	4
5973	18779	1
18779	5973	4
5973	18821	1
18821	5973	4
5973	18847	1
18847	5973	4
5973	18854	1
18854	5973	4
5973	18751	1
18751	5973	4
5973	18915	1
18915	5973	4
5973	18953	1
18953	5973	4
5973	19048	1
19048	5973	4
5974	18487	1
18487	5974	4
5974	18853	1
18853	5974	4
5974	18887	1
18887	5974	4
5974	18888	1
18888	5974	4
5974	19396	1
19396	5974	4
5974	18866	1
18866	5974	4
5975	18431	1
18431	5975	4
5975	18590	1
18590	5975	4
5975	18931	1
18931	5975	4
5975	18974	1
18974	5975	4
5975	19967	1
19967	5975	4
5976	18563	1
18563	5976	4
5976	18703	1
18703	5976	4
5976	18902	1
18902	5976	4
5976	18994	1
18994	5976	4
5977	18771	1
18771	5977	4
5977	19134	1
19134	5977	4
5977	19603	1
19603	5977	4
5977	20308	1
20308	5977	4
5978	18773	1
18773	5978	4
5978	18949	1
18949	5978	4
5978	19130	1
19130	5978	4
5978	19277	1
19277	5978	4
5978	19736	1
19736	5978	4
5978	18797	1
18797	5978	4
5978	19841	1
19841	5978	4
5979	18412	1
18412	5979	4
5979	18763	1
18763	5979	4
5979	19049	1
19049	5979	4
5979	19098	1
19098	5979	4
5979	19326	1
19326	5979	4
5979	20312	1
20312	5979	4
5979	20313	1
20313	5979	4
5980	18640	1
18640	5980	4
5980	18834	1
18834	5980	4
5980	18581	1
18581	5980	4
5981	18631	1
18631	5981	4
5981	18773	1
18773	5981	4
5981	18829	1
18829	5981	4
5981	18853	1
18853	5981	4
5981	19092	1
19092	5981	4
5981	19431	1
19431	5981	4
5981	20080	1
20080	5981	4
5981	20314	1
20314	5981	4
5981	20315	1
20315	5981	4
5981	18992	1
18992	5981	4
5981	20316	1
20316	5981	4
5982	18412	1
18412	5982	4
5982	18450	1
18450	5982	4
5982	18867	1
18867	5982	4
5982	19006	1
19006	5982	4
5982	19530	1
19530	5982	4
5982	20317	1
20317	5982	4
5983	18466	1
18466	5983	4
5983	18517	1
18517	5983	4
5983	18590	1
18590	5983	4
5983	18771	1
18771	5983	4
5983	18868	1
18868	5983	4
5983	20318	1
20318	5983	4
5984	18473	1
18473	5984	4
5984	18774	1
18774	5984	4
5984	18829	1
18829	5984	4
5984	19081	1
19081	5984	4
5984	19434	1
19434	5984	4
5984	20236	1
20236	5984	4
5985	18444	1
18444	5985	4
5985	18631	1
18631	5985	4
5985	18641	1
18641	5985	4
5985	18687	1
18687	5985	4
5985	18854	1
18854	5985	4
5985	19053	1
19053	5985	4
5985	20093	1
20093	5985	4
5985	20178	1
20178	5985	4
5985	20236	1
20236	5985	4
5985	20322	1
20322	5985	4
5985	20323	1
20323	5985	4
5986	18520	1
18520	5986	4
5986	18814	1
18814	5986	4
5986	18953	1
18953	5986	4
5986	20093	1
20093	5986	4
5986	20324	1
20324	5986	4
5986	20325	1
20325	5986	4
5987	18473	1
18473	5987	4
5987	18520	1
18520	5987	4
5987	18525	1
18525	5987	4
5987	18590	1
18590	5987	4
5987	18649	1
18649	5987	4
5987	18739	1
18739	5987	4
5987	19396	1
19396	5987	4
5988	18491	1
18491	5988	4
5988	18408	1
18408	5988	4
5988	18774	1
18774	5988	4
5988	18703	1
18703	5988	4
5988	18875	1
18875	5988	4
5988	19203	1
19203	5988	4
5988	19425	1
19425	5988	4
5988	20209	1
20209	5988	4
5988	20326	1
20326	5988	4
5988	20327	1
20327	5988	4
5988	19174	1
19174	5988	4
5989	18491	1
18491	5989	4
5989	18552	1
18552	5989	4
5989	18853	1
18853	5989	4
5989	18858	1
18858	5989	4
5989	18921	1
18921	5989	4
5989	18999	1
18999	5989	4
5989	19029	1
19029	5989	4
5989	20328	1
20328	5989	4
5990	18647	1
18647	5990	4
5990	18649	1
18649	5990	4
5990	18710	1
18710	5990	4
5990	18553	1
18553	5990	4
5990	18702	1
18702	5990	4
5990	20329	1
20329	5990	4
5991	18522	1
18522	5991	4
5991	18692	1
18692	5991	4
5991	18703	1
18703	5991	4
5991	18829	1
18829	5991	4
5991	18758	1
18758	5991	4
5991	19220	1
19220	5991	4
5991	20206	1
20206	5991	4
5992	18444	1
18444	5992	4
5992	18540	1
18540	5992	4
5992	18590	1
18590	5992	4
5992	19927	1
19927	5992	4
5993	18771	1
18771	5993	4
5993	18782	1
18782	5993	4
5993	18823	1
18823	5993	4
5993	18860	1
18860	5993	4
5993	19000	1
19000	5993	4
5993	20031	1
20031	5993	4
5994	18434	1
18434	5994	4
5994	18703	1
18703	5994	4
5994	18976	1
18976	5994	4
5994	18927	1
18927	5994	4
5994	19928	1
19928	5994	4
5994	20331	1
20331	5994	4
5995	18431	1
18431	5995	4
5995	18594	1
18594	5995	4
5995	18687	1
18687	5995	4
5995	18703	1
18703	5995	4
5995	18704	1
18704	5995	4
5995	18773	1
18773	5995	4
5995	18866	1
18866	5995	4
5995	19395	1
19395	5995	4
5995	20333	1
20333	5995	4
5995	20334	1
20334	5995	4
5995	20335	1
20335	5995	4
5995	20336	1
20336	5995	4
5996	18491	1
18491	5996	4
5996	18552	1
18552	5996	4
5996	18821	1
18821	5996	4
5996	18860	1
18860	5996	4
5996	18968	1
18968	5996	4
5996	18995	1
18995	5996	4
5996	20339	1
20339	5996	4
5997	18487	1
18487	5997	4
5997	18533	1
18533	5997	4
5997	18774	1
18774	5997	4
5997	18860	1
18860	5997	4
5997	18898	1
18898	5997	4
5997	19281	1
19281	5997	4
5997	20340	1
20340	5997	4
5998	18553	1
18553	5998	4
5998	18591	1
18591	5998	4
5998	18810	1
18810	5998	4
5998	18858	1
18858	5998	4
5998	18952	1
18952	5998	4
5998	19024	1
19024	5998	4
5999	18466	1
18466	5999	4
5999	18501	1
18501	5999	4
5999	18522	1
18522	5999	4
5999	19125	1
19125	5999	4
5999	20342	1
20342	5999	4
6000	18412	1
18412	6000	4
6000	18466	1
18466	6000	4
6000	18703	1
18703	6000	4
6000	18867	1
18867	6000	4
6000	18936	1
18936	6000	4
6000	19116	1
19116	6000	4
6000	19635	1
19635	6000	4
6001	18423	1
18423	6001	4
6001	18858	1
18858	6001	4
6001	19958	1
19958	6001	4
6001	20343	1
20343	6001	4
6002	18931	1
18931	6002	4
6002	18958	1
18958	6002	4
6002	20236	1
20236	6002	4
6002	18802	1
18802	6002	4
6002	20345	1
20345	6002	4
6003	18444	1
18444	6003	4
6003	18466	1
18466	6003	4
6003	18522	1
18522	6003	4
6003	18879	1
18879	6003	4
6004	18500	1
18500	6004	4
6004	18971	1
18971	6004	4
6004	19579	1
19579	6004	4
6004	19473	1
19473	6004	4
6004	20349	1
20349	6004	4
6005	18442	1
18442	6005	4
6005	18527	1
18527	6005	4
6005	18647	1
18647	6005	4
6005	18994	1
18994	6005	4
6005	19048	1
19048	6005	4
6005	20350	1
20350	6005	4
6006	18631	1
18631	6006	4
6006	18637	1
18637	6006	4
6006	18905	1
18905	6006	4
6006	19532	1
19532	6006	4
6006	18867	1
18867	6006	4
6007	18446	1
18446	6007	4
6007	18581	1
18581	6007	4
6007	18774	1
18774	6007	4
6007	18991	1
18991	6007	4
6007	18904	1
18904	6007	4
6007	19548	1
19548	6007	4
6007	19571	1
19571	6007	4
6007	20351	1
20351	6007	4
6008	18450	1
18450	6008	4
6008	18466	1
18466	6008	4
6008	18580	1
18580	6008	4
6008	18581	1
18581	6008	4
6008	18774	1
18774	6008	4
6008	18853	1
18853	6008	4
6008	18945	1
18945	6008	4
6008	18952	1
18952	6008	4
6008	19197	1
19197	6008	4
6009	18415	1
18415	6009	4
6009	18495	1
18495	6009	4
6009	18488	1
18488	6009	4
6009	18703	1
18703	6009	4
6009	18774	1
18774	6009	4
6009	18940	1
18940	6009	4
6009	19320	1
19320	6009	4
6009	20352	1
20352	6009	4
6010	18481	1
18481	6010	4
6010	18521	1
18521	6010	4
6010	18583	1
18583	6010	4
6010	20353	1
20353	6010	4
6010	19279	1
19279	6010	4
6011	18766	1
18766	6011	4
6011	18821	1
18821	6011	4
6011	18849	1
18849	6011	4
6011	19059	1
19059	6011	4
6011	20352	1
20352	6011	4
6011	20356	1
20356	6011	4
6012	18473	1
18473	6012	4
6012	18540	1
18540	6012	4
6012	19058	1
19058	6012	4
6012	20357	1
20357	6012	4
6013	18418	1
18418	6013	4
6013	18472	1
18472	6013	4
6013	18496	1
18496	6013	4
6013	18649	1
18649	6013	4
6013	18703	1
18703	6013	4
6013	18823	1
18823	6013	4
6013	18940	1
18940	6013	4
6014	18444	1
18444	6014	4
6014	18472	1
18472	6014	4
6014	18631	1
18631	6014	4
6014	18652	1
18652	6014	4
6014	18782	1
18782	6014	4
6014	18826	1
18826	6014	4
6014	19358	1
19358	6014	4
6015	18472	1
18472	6015	4
6015	18473	1
18473	6015	4
6015	18735	1
18735	6015	4
6015	18799	1
18799	6015	4
6015	20358	1
20358	6015	4
6015	20359	1
20359	6015	4
6016	18649	1
18649	6016	4
6016	18703	1
18703	6016	4
6016	18783	1
18783	6016	4
6016	18822	1
18822	6016	4
6016	20360	1
20360	6016	4
6017	18472	1
18472	6017	4
6017	18649	1
18649	6017	4
6017	18782	1
18782	6017	4
6017	18444	1
18444	6017	4
6017	19085	1
19085	6017	4
6017	19293	1
19293	6017	4
6017	20363	1
20363	6017	4
6018	18434	1
18434	6018	4
6018	18703	1
18703	6018	4
6018	18925	1
18925	6018	4
6018	19469	1
19469	6018	4
6018	20143	1
20143	6018	4
6018	20364	1
20364	6018	4
6019	18423	1
18423	6019	4
6019	18487	1
18487	6019	4
6019	18568	1
18568	6019	4
6019	18678	1
18678	6019	4
6019	18779	1
18779	6019	4
6019	18782	1
18782	6019	4
6019	18860	1
18860	6019	4
6019	19366	1
19366	6019	4
6019	20365	1
20365	6019	4
6020	18481	1
18481	6020	4
6020	18766	1
18766	6020	4
6020	18774	1
18774	6020	4
6020	18812	1
18812	6020	4
6020	18880	1
18880	6020	4
6020	20366	1
20366	6020	4
6021	18481	1
18481	6021	4
6021	18779	1
18779	6021	4
6021	18799	1
18799	6021	4
6021	18867	1
18867	6021	4
6021	18555	1
18555	6021	4
6022	18431	1
18431	6022	4
6022	18466	1
18466	6022	4
6022	18562	1
18562	6022	4
6022	18566	1
18566	6022	4
6022	18818	1
18818	6022	4
6022	18681	1
18681	6022	4
6022	20369	1
20369	6022	4
6023	18679	1
18679	6023	4
6023	18774	1
18774	6023	4
6023	18794	1
18794	6023	4
6023	19478	1
19478	6023	4
6024	18590	1
18590	6024	4
6024	18670	1
18670	6024	4
6024	18779	1
18779	6024	4
6024	18831	1
18831	6024	4
6024	18631	1
18631	6024	4
6024	19882	1
19882	6024	4
6025	18423	1
18423	6025	4
6025	18466	1
18466	6025	4
6025	18709	1
18709	6025	4
6025	18860	1
18860	6025	4
6025	20370	1
20370	6025	4
6026	18655	1
18655	6026	4
6026	18821	1
18821	6026	4
6026	18831	1
18831	6026	4
6026	18936	1
18936	6026	4
6026	19592	1
19592	6026	4
6026	19966	1
19966	6026	4
6027	18444	1
18444	6027	4
6027	18491	1
18491	6027	4
6027	18687	1
18687	6027	4
6027	18853	1
18853	6027	4
6027	18867	1
18867	6027	4
6027	19116	1
19116	6027	4
6027	19196	1
19196	6027	4
6027	19197	1
19197	6027	4
6027	20093	1
20093	6027	4
6028	18703	1
18703	6028	4
6028	18724	1
18724	6028	4
6028	18725	1
18725	6028	4
6028	18829	1
18829	6028	4
6028	20371	1
20371	6028	4
6029	18466	1
18466	6029	4
6029	18408	1
18408	6029	4
6029	18866	1
18866	6029	4
6029	18967	1
18967	6029	4
6029	19608	1
19608	6029	4
6029	20141	1
20141	6029	4
6029	20375	1
20375	6029	4
6029	20376	1
20376	6029	4
6029	20377	1
20377	6029	4
6030	18574	1
18574	6030	4
6030	18823	1
18823	6030	4
6030	18758	1
18758	6030	4
6030	18854	1
18854	6030	4
6030	19164	1
19164	6030	4
6030	19165	1
19165	6030	4
6030	19220	1
19220	6030	4
6030	20378	1
20378	6030	4
6031	18405	1
18405	6031	4
6031	18466	1
18466	6031	4
6031	18682	1
18682	6031	4
6031	18758	1
18758	6031	4
6031	19114	1
19114	6031	4
6031	19206	1
19206	6031	4
6032	18444	1
18444	6032	4
6032	18512	1
18512	6032	4
6032	18631	1
18631	6032	4
6032	18641	1
18641	6032	4
6032	18687	1
18687	6032	4
6032	18945	1
18945	6032	4
6032	18903	1
18903	6032	4
6032	20322	1
20322	6032	4
6032	20380	1
20380	6032	4
6032	20381	1
20381	6032	4
6033	18431	1
18431	6033	4
6033	18473	1
18473	6033	4
6033	18591	1
18591	6033	4
6033	18640	1
18640	6033	4
6033	18831	1
18831	6033	4
6033	18985	1
18985	6033	4
6033	19137	1
19137	6033	4
6033	20383	1
20383	6033	4
6033	20384	1
20384	6033	4
6034	18423	1
18423	6034	4
6034	18431	1
18431	6034	4
6034	18788	1
18788	6034	4
6034	18858	1
18858	6034	4
6034	19155	1
19155	6034	4
6035	18431	1
18431	6035	4
6035	18499	1
18499	6035	4
6035	18631	1
18631	6035	4
6035	18774	1
18774	6035	4
6035	19174	1
19174	6035	4
6035	20385	1
20385	6035	4
6035	20386	1
20386	6035	4
6036	18590	1
18590	6036	4
6036	18867	1
18867	6036	4
6036	19016	1
19016	6036	4
6036	19346	1
19346	6036	4
6036	19530	1
19530	6036	4
6037	18766	1
18766	6037	4
6037	18777	1
18777	6037	4
6037	19046	1
19046	6037	4
6037	18903	1
18903	6037	4
6038	18431	1
18431	6038	4
6038	18466	1
18466	6038	4
6038	18499	1
18499	6038	4
6038	18581	1
18581	6038	4
6038	18592	1
18592	6038	4
6038	18860	1
18860	6038	4
6038	18902	1
18902	6038	4
6038	18995	1
18995	6038	4
6038	19030	1
19030	6038	4
6038	19863	1
19863	6038	4
6038	19800	1
19800	6038	4
6039	18716	1
18716	6039	4
6039	18774	1
18774	6039	4
6039	18880	1
18880	6039	4
6039	18985	1
18985	6039	4
6039	20200	1
20200	6039	4
6039	20388	1
20388	6039	4
6039	20389	1
20389	6039	4
6040	18466	1
18466	6040	4
6040	18729	1
18729	6040	4
6040	18779	1
18779	6040	4
6040	20390	1
20390	6040	4
6041	18441	1
18441	6041	4
6041	18773	1
18773	6041	4
6041	18809	1
18809	6041	4
6041	18444	1
18444	6041	4
6041	18982	1
18982	6041	4
6041	19163	1
19163	6041	4
6041	19279	1
19279	6041	4
6041	20275	1
20275	6041	4
6042	18491	1
18491	6042	4
6042	18496	1
18496	6042	4
6042	18661	1
18661	6042	4
6042	18670	1
18670	6042	4
6042	19030	1
19030	6042	4
6042	19083	1
19083	6042	4
6042	19800	1
19800	6042	4
6043	18405	1
18405	6043	4
6043	18491	1
18491	6043	4
6043	20393	1
20393	6043	4
6043	20394	1
20394	6043	4
6044	18444	1
18444	6044	4
6044	18472	1
18472	6044	4
6044	18512	1
18512	6044	4
6044	18813	1
18813	6044	4
6044	19565	1
19565	6044	4
6044	20209	1
20209	6044	4
6045	18444	1
18444	6045	4
6045	18503	1
18503	6045	4
6045	18766	1
18766	6045	4
6045	18991	1
18991	6045	4
6045	19092	1
19092	6045	4
6045	18555	1
18555	6045	4
6046	18496	1
18496	6046	4
6046	18594	1
18594	6046	4
6046	18631	1
18631	6046	4
6046	18703	1
18703	6046	4
6046	18704	1
18704	6046	4
6046	18773	1
18773	6046	4
6046	18866	1
18866	6046	4
6047	18434	1
18434	6047	4
6047	18472	1
18472	6047	4
6047	18473	1
18473	6047	4
6047	18649	1
18649	6047	4
6047	18703	1
18703	6047	4
6047	18783	1
18783	6047	4
6047	19292	1
19292	6047	4
6047	19358	1
19358	6047	4
6048	18655	1
18655	6048	4
6048	18811	1
18811	6048	4
6048	18812	1
18812	6048	4
6048	20396	1
20396	6048	4
6048	20397	1
20397	6048	4
6048	20398	1
20398	6048	4
6048	20399	1
20399	6048	4
6048	20400	1
20400	6048	4
6049	18431	1
18431	6049	4
6049	18434	1
18434	6049	4
6049	18437	1
18437	6049	4
6049	18703	1
18703	6049	4
6049	19085	1
19085	6049	4
6049	18555	1
18555	6049	4
6049	19401	1
19401	6049	4
6050	18503	1
18503	6050	4
6050	18552	1
18552	6050	4
6050	18580	1
18580	6050	4
6050	18766	1
18766	6050	4
6050	19092	1
19092	6050	4
6051	18499	1
18499	6051	4
6051	18703	1
18703	6051	4
6051	18853	1
18853	6051	4
6051	19092	1
19092	6051	4
6051	20402	1
20402	6051	4
6052	18472	1
18472	6052	4
6052	18729	1
18729	6052	4
6052	18999	1
18999	6052	4
6053	18431	1
18431	6053	4
6053	18736	1
18736	6053	4
6053	18779	1
18779	6053	4
6053	18985	1
18985	6053	4
6053	20359	1
20359	6053	4
6054	18431	1
18431	6054	4
6054	18779	1
