5830	Speech user interfaces for information retrieval.	2
5831	Architecture of a Metasearch Engine That Supports User Information Needs.	2
5832	Inferring hierarchical descriptions.	2
5833	Context Interchange: Overcoming the Challenges of Large-Scale Interoperable Database Systems in a Dynamic Environment.	2
5834	Creating and Evaluating Multi-Document Sentence Extract Summaries.	2
5835	Bootstrapping for Example-Based Data Extraction.	2
5836	Temporal Granularity for Unanchored Temporal Data.	2
5837	Modeling Temporal Primitives: Back to Basics.	2
5838	Experimenting with Temporal Relational Databases.	2
5839	PowerDB-IR - Information Retrieval on Top of a Database Cluster.	2
5840	XMLTM: efficient transaction management for XML documents.	2
5841	Categorizing web queries according to geographical locality.	2
5842	Optimal Unification of Bounded Simple Set Terms.	2
5843	Efficient data dissemination using locale covers.	2
5844	Distributed Constraint Management for Collaborative Engineering Databases.	2
5845	Exposing the Vagueness of Query Results on Partly Inaccessible Databases.	2
5846	Error Propagation in Distributed Databases.	2
5847	Knowledge Mining from Textual Sources.	2
5848	Decentralized coordination of transactional processes in peer-to-peer environments.	2
5849	Value Propagation in Object-Oriented Database Part Hierarchies.	2
5850	Integrating a Part Relationship Into an Open OODB System Using Metaclasses.	2
5851	Data Replication for External Searching in Static Tree Structures.	2
5852	LogicBase: A Deductive Database System Prototype.	2
5853	Using navigation Data to Improve IR functions in the Context of Web Search.	2
5854	Event analyzer: a tool for sequential data processing.	2
5855	Organizing structured web sources by query schemas: a clustering approach.	2
5856	Compact reachability labeling for graph-structured data.	2
5857	Adapting a Spatial Access Structure for Document Representations in Vector Space.	2
5858	The Update of Index Structures in Object-Oriented DBMS.	2
5859	How Foreign Function Integration Conquers Heterogeneous Query Processing.	2
5860	Efficient Mining of Association Rules in Text Databases.	2
5861	Learning Fuzzy Knowledge from Training Examples.	2
5862	Indexing text data under space constraints.	2
5863	Integrating DCT and DWT for approximating cube streams.	2
5864	Efficient Repeating Pattern Finding in Music Databases.	2
5865	The effectiveness study of various music information retrieval approaches.	2
5866	Classification Algorithms for NETNEWS Articles.	2
5867	A Near Optimal Algorithm for Generating Broadcast Programs on Multiple Channels.	2
5868	Indexing Techniques for Wireless Data Broadcast Under Data Clustering and Scheduling.	2
5869	Mining undiscovered public knowledge from complementary and non-interactive biomedical literature through semantic pruning.	2
5870	Comparison of interestingness functions for learning web usage patterns.	2
5871	Exploring group mobility for replica data allocation in a mobile environment.	2
5872	Effective Graph Clustering for Path Queries in Digital Map Databases.	2
5873	Binary Interpolation Search for Solution Mapping on Broadcast and On-demand Channels in a Mobile Computing Environment.	2
5874	Learning to Extract Information From Text Based on User-Provided Examples.	2
5875	Notes Explorer: Entity-Based Retrieval in Shared, Semi-Structured Information Spaces.	2
5876	The Index Suggestion Problem for Object Database Applications.	2
5877	Concurrency Control in Federated Databases: A Dynamic Approach.	2
5878	Emerging data management systems: close-up and personal.	2
5879	Boosting for Document Routing.	2
5880	Information Extraction from Case Low and Retrieval of Prior Cases by Partial Parsing and Query Generation.	2
5881	Flexible List Management in a Directory.	2
5882	Parallelizing the buckshot algorithm for efficient document clustering.	2
5883	Finding similar questions in large question and answer archives.	2
5884	Induction of Integrated View for XML Data with Heterogeneous DTDs.	2
5885	Queueing analysis of relational operators for continuous data streams.	2
5886	Accurately extracting coherent relevant passages using hidden Markov models.	2
5887	Retrieving answers from frequently asked questions pages on the web.	2
5888	Dynamically maintaining frequent items over a data stream.	2
5889	Collaborative filtering with decoupled models for preferences and ratings.	2
5890	Hierarchical Optimization of Optimal Path Finding for Transportation Applications.	2
5891	Linguistic Instruments and Qualitative Reasoning for Schema Integration.	2
5892	Retrieving Descriptive Phrases from Large Amounts of Free Text.	2
5893	Keeping Found Things Found on the Web.	2
5894	View Materialization Techniques for Complex Hierarchical Objects.	2
5895	SERF: integrating human recommendations with search.	2
5896	A local search mechanism for peer-to-peer networks.	2
5897	Fast Retrieval of Cursive Handwriting.	2
5898	On Packing R-trees.	2
5899	Structured queries in XML retrieval.	2
5900	Fast webpage classification using URL features.	2
5901	Establishing value mappings using statistical models and user feedback.	2
5902	Entropy-based link analysis for mining web informative structures.	2
5903	Updates and View Maintenance in Soft Real-Time Database Systems.	2
5904	Features of documents relevant to task- and fact-oriented questions.	2
5905	Model-driven Hypermedia Access to Weather Information.	2
5906	Effective Nearest Neighbor Indexing with the Euclidean Metric.	2
5907	A New Parallel Signature File Method for Efficient Information Retrieval.	2
5908	A Practical Approach to Static Analysis and Execution of Rules in Active Databases.	2
5909	A Semi-Supervised Document Clustering Technique for Information Organization.	2
5910	Partial rollback in object-oriented/object-relational database management systems.	2
5911	Finding Interesting Rules from Large Sets of Discovered Association Rules.	2
5912	Summarization as Feature Selection for Text Categorization.	2
5913	Query workload-aware overlay construction using histograms.	2
5914	Leveraging collective knowledge.	2
5915	The Time Index+: An Incremental Access Structure for Temporal Databases.	2
5916	Consortium: A Framework for Transaction Collaborative Environments.	2
5917	Y!Q: contextual search at the point of inspiration.	2
5918	Efficient and effective server-sided distributed clustering.	2
5919	Towards smarter documents.	2
5920	A Clustering Algorithm for Asymmetrically Related Data with Applications to Text Mining.	2
5921	DEADLINER: Building a New Niche Search Engine.	2
5922	Web opinion poll: extracting people's view by impression mining from the web.	2
5923	On semantic matching of multilingual attributes in relational systems.	2
5924	Biasing web search results for topic familiarity.	2
5925	Query Expansion Using Domain Adapted, Weighted Thesaurus in an Extended Boolean Model.	2
5926	A Semantics Approach for KQML - A General Purpose Communication Language for Software Agents.	2
5927	Yahoo! As an Ontology: Using Yahoo! Categories to Describe Documents.	2
5928	Learning to Extract Hierarchical Information from Semi-structured Documents.	2
5929	Rule-Assisted Prefetching in Web-Server Caching.	2
5930	Collection Selection and Results Merging with Topically Organized U.S. Patents and TREC Data.	2
5931	Distributional term representations: an experimental comparison.	2
5932	Language Models for Financial News Recommendation.	2
5933	Persistence of information on the web: Analyzing citations contained in research articles.	2
5934	A Self-Organized File Cabinet.	2
5935	An Automated Approach for Retrieving Hierarchical Data from HTML Tables.	2
5936	Page Access Scheduling in Join Processing.	2
5937	A Hierarchical Approach to the Automatic Categorization of Medical Documents.	2
5938	Efficient evaluation of multiple queries on streaming XML data.	2
5939	Training a Selection Function for Extraction.	2
5940	Information Integration with Attributio Support for Corporate Profiles.	2
5941	Question answering from the web using knowledge annotation and knowledge mining techniques.	2
5942	Using a Sequential Index in Terrain-Aided Navigation.	2
5943	Indexing Values of Time Sequences.	2
5944	Using Path Information for Query Processing in Object-Oriented Database Systems.	2
5945	ZBroker: A Query Routing Broker for Z39.50 Databases.	2
5946	Sliding-Window Filtering: An Efficient Algorithm for Incremental Mining.	2
5947	Design and Evaluation Rules for Building Adaptive Schema in an Object-Oriented Data and Knowledge Base System.	2
5948	Passage retrieval based on language models.	2
5949	NeT & CoT: translating relational schemas to XML schemas using semantic constraints.	2
5950	Finding experts in community-based question-answering services.	2
5951	Batch data warehouse maintenance in dynamic environments.	2
5952	Modeling a Vocabulary in an Object-Oriented Database.	2
5953	An Information Model for Human Genome Map Representation and Assembly.	2
5954	Database selection in intranet mediators for natural language queries.	2
5955	Discovery of Similarity Computations of Search Engines.	2
5956	Performance Evaluation of G-tree and Its Application in Fuzzy Databases.	2
5957	The Distributed Interoperable Object Model and Its Application to Large-scale Interoperable Database Systems.	2
5958	WebCQ: Detecting and Delivering Information Changes on the Web.	2
5959	XClust: clustering XML schemas for effective integration.	2
5960	The EGG/YOLK Reliability Hierarchy : Semantic Data Integration Using Sorts with Prototypes.	2
5961	Restructuring batch view maintenance efficiently.	2
5962	Content-Based Retrieval of MP3 Music Objects.	2
5963	Detecting changes on unordered XML documents using relational databases: a schema-conscious approach.	2
5964	Maintaining Views in Object-relational Databases.	2
5965	Fast on-line index construction by geometric partitioning.	2
5966	Extracting a website's content structure from its link structure.	2
5967	Text document clustering based on frequent word sequences.	2
5968	Boosting to correct inductive bias in text classification.	2
5969	Novelty detection based on sentence level patterns.	2
5970	Personalized web search by mapping user queries to categories.	2
5971	A new approach to intranet search based on information extraction.	2
5972	Discovering the representative of a search engine.	2
5973	Structural Join Index Driven Complex Object Retrieval: Mechanisms and Selection.	2
5974	Efficient prediction of web accesses on a proxy server.	2
5975	Constructing Information Systems Based on Schema Reuse.	2
5976	Word sense disambiguation in queries.	2
5977	Discovering the Representative of a Search Engine.	2
5978	On reducing redundancy and improving efficiency of XML labeling schemes.	2
5979	Semi-supervised learning for music artists style identification.	2
5980	On combining multiple clusterings.	2
5981	Efficient processing of XML twig patterns with parent child edges: a look-ahead approach.	2
5982	Learning similarity measures in non-orthogonal space.	2
5983	Using micro information units for internet search.	2
5984	A Data Model for Supporting On-Line Analytical Processing.	2
5985	Index Interpolation: An Approach to Subsequence Matching Supporting Normalization Transform in Time-Series Databases.	2
5986	Applying cosine series to join size estimation.	2
5987	An Information Model for Use in Software Management Estimation and Prediction.	2
5988	Analysis of pre-computed partition top method for range top-k queries in OLAP data cubes.	2
5989	Efficient multi-way text categorization via generalized discriminant analysis.	2
5990	Situation-aware risk management in autonomous agents.	2
5991	Localized routing trees for query processing in sensor networks.	2
5992	Information Synthesis in Statistical Databases.	2
5993	A Distributed, Graphical, Topic-Oriented Document Search System.	2
5994	Typed functional query languages with equational specifications.	2
5995	QFilter: fine-grained run-time XML access control via NFA-based query rewriting.	2
5996	A multi-system analysis of document and term selection for blind feedback.	2
5997	Extracting unstructured data from template generated web documents.	2
5998	An Intelligent Agent for High-Precision Text Filtering.	2
5999	Evaluating Triggers Using Decision Trees.	2
6000	A framework for refining similarity queries using learning techniques.	2
6001	Adding numbers to text classification.	2
6002	Towards Supporting Hard Schema Changes in TSE.	2
6003	Sampling from Databases Using B+-Trees.	2
6004	FOCI: Flexible Organizer for Competitive Intelligence.	2
6005	Versatile structural disambiguation for semantic-aware applications.	2
6006	A syntactic approach for searching similarities within sentences.	2
6007	FREM: fast and robust EM clustering for large data sets.	2
6008	Clustering high-dimensional data using an efficient and effective data space reduction.	2
6009	Joint Optimization of Cost and Coverage of Query Plans in Data Integration.	2
6010	On the Generation of Aggregated Random Spatial Regions.	2
6011	Mining coverage statistics for websource selection in a mediator.	2
6012	A Statistical Model for Scientific Readability.	2
6013	Dynamic Query Optimization on a Distributed Object Management Platform.	2
6014	Consistency Checking in Object Oriented Databases: a Behavioral Approach.	2
6015	A model for weighting image objects in home photographs.	2
6016	An Extensible Query Optimizer for an Objectbase Management System.	2
6017	Isolation of Transaction Aborts in Object-Oriented Database Management Systems.	2
6018	INFER: a relational query language without the complexity of SQL.	2
6019	Task-Oriented World Wide Web Retrieval by Document Type Classification.	2
6020	GeoPlot: spatial data mining on video libraries.	2
6021	Image Similarity Retrieval by Spatial Constraints.	2
6022	Lattice-based tagging using support vector machines.	2
6023	Caching Constrained Mobile Data.	2
6024	A Unified Environment for Fusion of Information Retrieval Approaches.	2
6025	Document Classification Using Multiword Features.	2
6026	Unified utility maximization framework for resource selection.	2
6027	A dimensionality reduction technique for efficient similarity analysis of time series databases.	2
6028	Ginga: a self-adaptive query processing system.	2
6029	The OODB Path-Method Generator (PMG) Using Precomputed Access Relevance.	2
6030	DIST: a distributed spatio-temporal index structure for sensor networks.	2
6031	Automatic Thesaurus Construction Using Bayesian Networks.	2
6032	Prefix-Querying: An Approach for Effective Subsequence Matching Under Time Warping in Sequence Databases.	2
6033	Unified filtering by combining collaborative filtering and content-based filtering via mixture model and exponential model.	2
6034	Scalable association-based text classification.	2
6035	Evaluation of a MCA-based approach to organize data cubes.	2
6036	Similarity measures for tracking information flow.	2
6037	Incremental and Interactive Sequence Mining.	2
6038	Document clustering using character N-grams: a comparative evaluation with term-based and word-based clustering.	2
6039	Retrieving Video Data Via Motion Tracks of Content Symbols.	2
6040	Using RankBoost to compare retrieval systems.	2
6041	Score region algebra: building a transparent XML-R database.	2
6042	Generating a Dynamic Hypertext Environment with n-gram Analysis.	2
6043	Automatic analysis of call-center conversations.	2
6044	Extending OLAP Querying to External Object Databases.	2
6045	Mining sequential patterns with constraints in large databases.	2
6046	Access control for XML: a dynamic query rewriting approach.	2
6047	An Extensible Query Model and Its Languages for a Uniform Behavioral Object Management System.	2
6048	CiteSeer-API: towards seamless resource location and interlinking for digital libraries.	2
6049	Queries, Constraints, Updates and Transactions Within a Logic-Based Language.	2
6050	Multi-Dimensional Sequential Pattern Mining.	2
6051	Efficient evaluation of parameterized pattern queries.	2
6052	A Way to Compare Objects.	2
6053	Symbolic photograph content-based retrieval.	2
6054	Scalable summary based retrieval in P2P networks.	2
6055	Building Information Systems for Mobile Environments.	2
6056	Mining soft-matching association rules.	2
6057	An Efficient Hierarchical Scheme for Locating Highly Mobile Users.	2
6058	Providing consistent and exhaustive relevance assessments for XML retrieval evaluation.	2
6059	Relevant query feedback in statistical language modeling.	2
6060	Analyzing the Effectiveness and Applicability of Co-training.	2
6061	Data fusion with estimated weights.	2
6062	Mining Generalised Disjunctive Association Rules.	2
6063	Document clustering based on cluster validation.	2
6064	An efficient and effective algorithm for density biased sampling.	2
6065	Selectivity-based partitioning: a divide-and-union paradigm for effective query optimization.	2
6066	Automatic Discovery of Salient Segments in Imperfect Speech Transcripts.	2
6067	Maximal termsets as a query structuring mechanism.	2
6068	XML, the WEB and Database Functionality?.	2
6069	Selectivity Estimation of Window Queries.	2
6070	Multiversion Divergence Control of Time Fuzziness.	2
6071	A function-based access control model for XML databases.	2
6072	Supporting Fast Search in Time Series for Movement Patterns in Multiple Scales.	2
6073	Mining the Web for Answers to Natural Language Questions.	2
6074	Summarization evaluation using relative utility.	2
6075	A structure-sensitive framework for text categorization.	2
6076	Techniques for efficient fragment detection in web pages.	2
6077	Structural features in content oriented XML retrieval.	2
6078	Interoperable Query Processing with Multiple Heterogeneous Knowledge Servers.	2
6079	Approaches to Collection Selection and Results Merging for Distributed Information Retrieval.	2
6080	Exploiting hierarchical relationships in conceptual search.	2
6081	Efficient Runtime Generation of Association Rules.	2
6082	A vertical distance-based outlier detection method with local pruning.	2
6083	The robustness of content-based search in hierarchical peer to peer networks.	2
6084	A Lock Method for KBMSs Using Abstraction Relationships' Semantics.	2
6085	Extracting Semi-Structured Data Through Examples.	2
6086	Simple BM25 extension to multiple weighted fields.	2
6087	Structural extraction from visual layout of documents.	2
6088	TEG: a hybrid approach to information extraction.	2
6089	Optimizing candidate check costs for bitmap indices.	2
6090	Semantic verification for fact seeking engines.	2
6091	Discretization based learning approach to information retrieval.	2
6092	Towards automatic association of relevant unstructured content with structured query results.	2
6093	Tools for View Generation in Object-Oriented Databases.	2
6094	A Classification Algorithm for Supporting Object-Oriented Views.	2
6095	Multi-media RISSC Informatics: Retrieval of Information with Simple Structural Components (Part I: The Architecture).	2
6096	The Subspace Coding Method: A New Indexing Scheme for High-Dimensional Data.	2
6097	Self Maintenance of Multiple Views in Data Warehousing.	2
6098	Accurate User Directed Summarizatiion from Existing Tools.	2
6099	Structural Inference for Semistructured Data.	2
6100	Meta-recommendation systems: user-controlled integration of diverse recommendations.	2
6101	Advanced Grouping and Aggregation for Data Integration.	2
6102	An Improved Boosting Algorithm and its Application to Text Categorization.	2
6103	Information retrieval on the semantic web.	2
6104	Boosting support vector machines for text classification through parameter-free threshold relaxation.	2
6105	Semantic-based delivery of OLAP summary tables in wireless environments.	2
6106	Integrating heterogeneous reatures for efficient content based music retrieval.	2
6107	Implicit user modeling for personalized search.	2
6108	HYKIS - An Information Retrieval System Based on a Hybrid Knowledge Base.	2
6109	Leonardo's laptop: human needs and the new computing technologies.	2
6110	OLAP and Statistical Databases: Similarities and Differences.	2
6111	Quick and Incomplete Responses: The Semantic Approach.	2
6112	A language modeling framework for resource selection and results merging.	2
6113	Goal-oriented methods and meta methods for document classification and their parameter tuning.	2
6114	Automated cleansing for spend analytics.	2
6115	Generating Association Rules from Semi-Structured Documents Using an Extended Concept Hierarchy.	2
6116	Similarity based retrieval from sequence databases using automata as queries.	2
6117	Polar: An Architecture for a Parallel ODMG Compliant Object Database.	2
6118	BioDIFF: an effective fast change detection algorithm for genomic and proteomic data.	2
6119	A General Language Model for Information Retrieval.	2
6120	Binary Relationship Imposition Rules on Ternary Relationships.	2
6121	Object-Oriented Database Design Methodologies: A Survey.	2
6122	Transformation-Based Spatial Join.	2
6123	Run-Time Parallelization of Sequential Database Programs.	2
6124	Adaptive Commitment for Distributed Real-Time Transactions.	2
6125	Modeling Time from a Conceptual Perspective.	2
6126	Interactive methods for taxonomy editing and validation.	2
6127	Just-In-Time Databases and the World-Wide Web.	2
6128	Elicitations Queries to the Excite Web Search Engine.	2
6129	Exploiting syntactic structure of queries in a language modeling approach to IR.	2
6130	Grammar-based task analysis of web logs.	2
6131	A compact and efficient image retrieval approach based on border/interior pixel classification.	2
6132	Raindrop: a uniform and layered algebraic framework for XQueries on XML streams.	2
6133	An Extensible Knowledge Base Management System for Supporting Rule-based Interoperability among Heterogeneous Systems.	2
6134	Smart Mediators and Intelligent Agents (Panel).	2
6135	The Design and Implementation of an Expert Object-Oriented Geographic Database Model.	2
6136	Web unit mining: finding and classifying subgraphs of web pages.	2
6137	D-CAPE: distributed and self-tuned continuous query processing.	2
6138	Extracting Significant Time Varying Features from Text.	2
6139	A Competition-Based Connectionist Model for Information Retrieval Using a Merged Thesaurus.	2
6140	Incorporating Latent Semantic Indexing into a Neural Network Model for Information Retrieval.	2
6141	Associative document retrieval by query subtopic analysis and its application to invalidity patent search.	2
6142	A novel refinement approach for text categorization.	2
6143	Balancing performance and confidentiality in air index.	2
6144	Handling Uncertainties in Workflow Applications.	2
6145	Transaction-oriented Work-flow Concepts in Inter-Organizational Environments.	2
6146	An iterative strategy for pattern discovery in high-dimensional data sets.	2
6147	Mining multiple phenotype structures underlying gene expression profiles.	2
6148	The power-method: a comprehensive estimation technique for multi-dimensional queries.	2
6149	Accurate language model estimation with document expansion.	2
6150	ERC++: A Conceptual Data Model Based on Object and Logic Paradigms.	2
6151	A Model for Developing Large Shared Knowledge Bases.	2
6152	Scoring missing terms in information retrieval tasks.	2
6153	Poison pills: harmful relevant documents in feedback.	2
6154	Effective Clustering of Objects Stored by Linear Hashing.	2
6155	Calculating similarity between texts using graph-based text representation model.	2
6156	A new framework to combine descriptors for content-based image retrieval.	2
6157	Visual structures for image browsing.	2
6158	How to improve the pruning ability of dynamic metric access methods.	2
6159	Merging Techniques for Performing Data Fusion on the Web.	2
6160	BROOM: Buffer Replacement using Online Optimization by Mining.	2
6161	Rule Validation Based on Logical Deduction.	2
6162	Preserving Update Semantics in Schema Integration.	2
6163	On the Update of Term Weights in Dynamic Information Retrieval Systems.	2
6164	Data Cube Approximation and Histograms via Wavelets.	2
6165	Rotation invariant indexing of shapes and line drawings.	2
6166	Termination and Confluence of Rule Execution.	2
6167	Efficient and Effective Metasearch for a Large Number of Text Databases.	2
6168	An agent-based approach to knowledge management.	2
6169	The earth mover's distance as a semantic measure for document similarity.	2
6170	Selecting Relevant Instances for Efficient and Accurate Collaborative Filtering.	2
6171	Algebraic Query Languages on Temporal Databases with Multiple Time Granularities.	2
6172	Removing redundancy and inconsistency in memory-based collaborative filtering.	2
6173	Text classification from positive and unlabeled documents.	2
6174	Mining Confident Rules Without Support Requirement.	2
6175	Towards estimating the number of distinct value combinations for a set of attributes.	2
6176	A framework for mining topological patterns in spatio-temporal databases.	2
6177	Sequence Mining in Categorical Domains: Incorporating Constraints.	2
6178	Evaluating contents-link coupled web page clustering for web search results.	2
6179	Efficient Enumeration of Frequent Sequences.	2
6180	Feature selection with conditional mutual information maximin in text categorization.	2
6181	Analysis and Design of Server Informative WWW-Sites.	2
6182	Using LSI for Text Classification in the Presence of Background Text.	2
6183	Knowledge and information management: Is it possible to do interesting and important research, get funded, be useful and appreciated?	2
6184	Web page clustering enhanced by summarization.	2
6185	Bipartite Graph Partitioning and Data Clustering.	2
6186	Supporting Subseries Nearest Neighbor Search via Approximation.	2
6187	Model-based Feedback in the Language Modeling Approach to Information Retrieval.	2
6188	Semantic Search on Internet Tabular Information Extraction for Answering Queries.	2
6189	Weakly-supervised relation classification for information extraction.	2
6190	Clustering Transactions Using Large Items.	2
6191	Intelligent GP fusion from multiple sources for text classification.	2
6192	Scalable sequential pattern mining for biological sequences.	2
6193	Combining structural and citation-based evidence for text classification.	2
6194	Discovering strong skyline points in high dimensional spaces.	2
6195	A Case Study of Venus and a Declarative Basis for Rule Modules.	2
6196	Rule-Based Query Optimization, Revisited.	2
6197	Architecture of a Networked Image Search and Retrieval System.	2
6198	Learning cross-document structural relationships using boosting.	2
6199	Efficient region-based image retrieval.	2
6200	Mining conserved XML query paths for dynamic-conscious caching.	2
6201	WAM-Miner: in the search of web access motifs from historical web log data.	2
6202	An approach for implicitly detecting information needs.	2
6203	Discovering frequently changing structures from historical structural deltas of unordered XML.	2
6204	Using appraisal groups for sentiment analysis.	2
6205	Research Problems in Data Warehousing.	2
6206	Semantic Query Processing in Object-Oriented Databases Using Deductive Approach.	2
6207	Tracking changes in user interests with a few relevance judgments.	2
6208	Intensional Query Processing Using Data Mining Approaches.	2
6209	An Adaptive Algorithm for Learning Changes in User Interests.	2
6210	Collaborative Proxy System for Distributed Web Content Transcoding.	2
6211	Improving novelty detection for general topics using sentence level information patterns.	2
6212	Opportunity map: a visualization framework for fast identification of actionable knowledge.	2
6213	Text-Hypertext Mutual Conversion and Hypertext Interchange through SGML.	2
6214	Document quality models for web ad hoc retrieval.	2
6215	Dynamic Restructuring of Transactional Workflow Activities: A Practical Implementation Method.	2
6216	Hybrid index structures for location-based web search.	2
6217	Optimizing continuous multijoin queries over distributed streams.	2
6218	Efficient Retrieval for Browsing Large Image Databases.	2
6219	Ontology-Based Web Site Mapping for Information Exploration.	2
6220	Interval query indexing for efficient stream processing.	2
6221	Domain-specific keyphrase extraction.	2
6222	Distributed PageRank computation based on iterative aggregation-disaggregation methods.	2
6223	A Performance Comparison of bitmap indexes.	2
6224	Efficient query monitoring using adaptive multiple key hashing.	2
6225	Performance thresholding in practical text classification.	2
6226	Local Replication for Proxy Web Caches with Hash Routing.	2
6227	Self-Managing Technology in IBM DB2 Universal Database.	2
6228	A Relational Algebra for Data/Metadata Integration in a Federated Database System.	2
6229	A formal characterization of PIVOT/UNPIVOT.	2
6230	Estimating average precision with incomplete and imperfect judgments.	2
6231	ERkNN: efficient reverse k-nearest neighbors retrieval with local kNN-distance estimation.	2
6232	The Webspace Method: On the Integration of Database Technology with Multimedia Retrieval.	2
6233	Bayesian adaptive user profiling with explicit &amp; implicit feedback.	2
6234	Re-ranking search results using query logs.	2
6235	Designing semantics-preserving cluster representatives for scientific input conditions.	2
6236	Associated Biological Information Retrieval from Distributed Databases.	2
6237	Pruning strategies for mixed-mode querying.	2
6238	SAIU: An Efficient Cache Replacement Policy for Wireless On-demand Broadcasts.	2
6239	Optimizing web search using web click-through data.	2
6240	Cache-oblivious nested-loop joins.	2
6241	Generating concise association rules.	2
6242	MRSSA: an iterative algorithm for similarity spreading over interrelated objects.	2
6243	Mining coherent patterns from heterogeneous microarray data.	2
6244	n23Tool: a Tool for Exploring Large Relational Data Sets Through 3D Dynamic Projections.	2
6245	A probabilistic relevance propagation model for hypertext retrieval.	2
6246	Virtual cursors for XML joins.	2
6247	Voting for candidates: adapting data fusion techniques for an expert search task.	2
6248	Finding highly correlated pairs efficiently with powerful pruning.	2
6249	A Configurable Approach for Object Sharing Among Multidatabase Systems.	2
6250	Information retrieval from relational databases using semantic queries.	2
6251	On the complexity of schema inference from web pages in the presence of nullable data attributes.	2
6252	SaLSa: computing the skyline without scanning the whole sky.	2
6253	A Framework for Designing Update Objects to Improve Server Scalability in Intermittently Synchronized Databases.	2
6254	Efficient data access to multi-channel broadcast programs.	2
6255	Scaling Replica Maintenance In Intermittently Synchronized Mobile Databases.	2
6256	Mining compressed commodity workflows from massive RFID data sets.	2
6257	An RSA-based time-bound hierarchical key assignment scheme for electronic article subscription.	2
6258	HUX: a schemacentric approach for updating XML views.	2
6259	Intelligent Query Answering in Deductive and Object-Oriented Databases.	2
6260	An approximate multi-word matching algorithm for robust document retrieval.	2
6261	Boosting relevance model performance with query term dependence.	2
6262	Utility scoring of product reviews.	2
6263	A dual-view approach to interactive network visualization.	2
6264	Representing documents with named entities for story link detection (SLD).	2
6265	Language models, probability of relevance and relevance likelihood.	2
6266	k nearest neighbor classification across multiple private databases.	2
6267	Distributed spatio-temporal similarity search.	2
6268	Towards interactive indexing for large Chinese calligraphic character databases.	2
6269	Coupling feature selection and machine learning methods for navigational query identification.	2
6270	Index compression is good, especially for random access.	2
6271	Optimisation methods for ranking functions with multiple parameters.	2
6272	A novel scheme for domain-transfer problem in the context of sentiment analysis.	2
6273	Term context models for information retrieval.	2
6274	Evaluation by comparing result sets in context.	2
6275	Best-k queries on database systems.	2
6276	Classification spanning correlated data streams.	2
6277	Ranking robustness: a novel framework to predict query performance.	2
6278	An on-line interactive method for finding association rules data streams.	2
6279	Spam filtering for short messages.	2
6280	A segment-based hidden markov model for real-setting pinyin-to-chinese conversion.	2
6281	On GMAP: and other transformations.	2
6282	Type nanotheories: a framework for term comparison.	2
6283	Concept-based document readability in domain specific information retrieval.	2
6284	On subspace clustering with density consciousness.	2
6285	Efficient model selection for regularized linear discriminant analysis.	2
6286	Pseudo-anchor text extraction for searching vertical objects.	2
6287	Comparing the effectiveness of hits and salsa.	2
6288	Task-based process know-how reuse and proactive information delivery in TaskNavigator.	2
6289	Effective keyword search for valuable lcas over xml documents.	2
6290	An efficient one-phase holistic twig join algorithm for XML data.	2
6291	On progressive sequential pattern mining.	2
6292	Predictive user click models based on click-through history.	2
6293	Annotation propagation revisited for key preserving views.	2
6294	Discovering and exploiting keyword and attribute-value co-occurrences to improve P2P routing indices.	2
6295	Efficiently clustering transactional data with weighted coverage density.	2
6296	Utilizing a geometry of context for enhanced implicit feedback.	2
6297	Incorporating query difference for learning retrieval functions in world wide web search.	2
6298	Genre identification and goal-focused summarization.	2
6299	Incremental hierarchical clustering of text documents.	2
6300	PEPX: a query-friendly probabilistic XML database.	2
6301	Text classification improved through multigram models.	2
6302	Very efficient mining of distance-based outliers.	2
6303	Efficient mining of max frequent patterns in a generalized environment.	2
6304	Search result summarization and disambiguation via contextual dimensions.	2
6305	Efficient processing of complex similarity queries in RDBMS through query rewriting.	2
6306	Vector and matrix operations programmed with UDFs in a relational DBMS.	2
6307	POLESTAR: collaborative knowledge management and sensemaking tools for intelligence analysts.	2
6308	Diva: a variance-based clustering approach for multi-type relational data.	2
6309	Constrained subspace skyline computation.	2
6310	Multi-evidence, multi-criteria, lazy associative document classification.	2
6311	A study on the effects of personalization and task information on implicit feedback performance.	2
6312	A comparative study on classifying the functions of web page blocks.	2
6313	Clustering for unsupervised relation identification.	2
6314	Approximate reverse k-nearest neighbor queries in general metric spaces.	2
6315	Retrieval evaluation with incomplete relevance data: a comparative study of three measures.	2
6316	KDDCS: a load-balanced in-network data-centric storage scheme for sensor networks.	2
6317	Effective and efficient similarity search in time series.	2
6318	Effective and efficient classification on a search-engine model.	2
6319	Resource-aware kernel density estimators over streaming data.	2
6320	Continuous keyword search on multiple text streams.	2
6321	3DString: a feature string kernel for 3D object classification on voxelized data.	2
6322	Integration of cluster ensemble and EM based text mining for microarray gene cluster identification and annotation.	2
6323	Modeling performance-driven workload characterization of web search systems.	2
6324	Regularized locality preserving indexing via spectral regression.	2
6325	CP/CV: concept similarity mining without frequency information from domain describing taxonomies.	2
6326	A data stream language and system designed for power and extensibility.	2
6327	Maximizing the sustained throughput of distributed continuous queries.	2
6328	Document re-ranking using cluster validation and label propagation.	2
6329	Capturing community search expertise for personalized web search using snippet-indexes.	2
6330	Estimating corpus size via queries.	2
6331	A document-centric approach to static index pruning in text retrieval systems.	2
6332	Constructing better document and query models with markov chains.	2
6333	Efficient join processing over uncertain data.	2
